unique_post_id,content,is_starter,A3_stress,A3_anxiety,A3_depression
366992279,"کیه اشناست حضوری میده؟
والا من که زدم هیچی نداد
اونای هم که زدن تقریبا ۱۰۰دلار فکر کنم بهشون داده بود ولی قابل برداشت نبود باید ارز میخریدن و سودش قابل برداشت بود
بیشتر اطلاع ندارم",False,1,1,1
412504469,"دنیا همونطوری که فکر میکنی باهات رفتار میکنه پس فکرت رو درست کن
الان از ده تا زن هشت تا طلاق گرفته هستن
چرا خودتو عذاب میدی",False,1,1,1
322650749,عزیزم صبحانه کامل بخور ،ماهی ،مرغ گوشت مصرف کن ،درطول روز شیر و خرما بخور ، روزی یدونه تخم مرغ بخور ،یدونه بستنی ظهر بخور یدونه شب ،میوه و سبزیجات مصرف کن ،قهوه و نسکافه نخور،اگر وضع مالیتون خوبه چهار مغز بخر و روزی یه مشت بخور،مولتی ویتامین بارداری بخر برند new mom بخر عالیه,False,1,1,1
353913273,مادر شوهرت جوونه ؟ ناف مگه می افته ؟ در هر صورت درد شکمی خطرناکه .حالا اگه خدای نکرده آپاندیس بود چی ؟,False,1,1,1
thread_12239309_starter,"خانمادکترم بخاطر درد شدید پاهام این قرص بهم داد (عکسش الان میزارم) الان تموم شده هرداروخونه که میرم میگن ندارن شما چه قرص منیزیمی استفاده میکنین؟! میشه اسمش بگین بجاش بخرم دارم از کوفتگی وبدن درد داغون میشم میگرن هم دارم دارم تباه میشم
دکترم هم این 2هفته نیستش واسه همین نمی تونم برم پیشش",True,8,5,3
413506290,خوب کردی قوی بمون ايشالا دستش بشکنه مرتیکه الاغ,False,1,1,1
408510507,هماتوم هم حتما دفع نمیشه .. بیشتر جذب میشه . فقط و فقط باید استراحت کنی . اگرم مجبور بودی دکتر سونو حموم یا هرجایی بری خیلی بااحتیاط و با زمان کوتاه باشه,False,1,1,1
thread_14286727_starter,سلام من باردارم پنج ماهمه شوهرمم تامین میکنم ولی چندبار باهام بد دعوا کرد و یهو عصر یکی ازون دعواها با یه زن شوهر دار خوابید و هم پیاماشو دیدم هم تماس و هم همسایم تایید کرد ک کسیو اورده خونه. طرف رو میشناسم. الان ب خودش بگم ماجرا و تکلیف خودمو روشن کنم یا ب دادگاه و مشاور ؟؟؟ تو این وضع حاملگیم باید تحمل کنم و با عقل برم جلو؟؟ بارها اینکارو کرده و هربار بهش نشون دادم ک فهمیدم زد زیرش ولی نمیتونم تحمل کنم سکوت کنم....دارم زحر میکشم این بچه میفهمه حالمو تو شکمم گناهه..,True,9,7,7
thread_18143558_starter,"چه مارکی خوبه؟
لدورا گرفتم قبلا بد نبود ولی میخوام ی چیز بهتر باشه",True,1,1,1
372941920,اصلا از درد نمیتونم تکون بخورم چه برسه طناب شکمم زیرش سفت سنگین انقدر درد میکنه,False,7,2,1
404037288,الان درازکشم و شیاف استفاده کردم ...یهو از درون خالی شدم,False,3,2,1
286883261,"واقعا لعنت
تازه من با این شرایط عروسیم دعوتم🥲",False,4,2,3
369330271,"این چه حرف زشتی بود زدی!
پدر یه بچه ارو نفرین میکنی !
واقعا متاسفم",False,2,1,1
352931621,"ببین این علایمی ک گفتی بیشتر اوقات تا ۱۴دیا ۱۵ هفته هستن همراه با استفراغ و حالت تهوع شدید...بعد یهو از اسمون میوفتی زمین و تو سه ماهه دوم بارداری خیلی خوب میشه...بعد دوباره تو سه ماهه سوم سنگین میشی...درد کمر ...واژن...معده...سوزش و نفخ و یبوست میاد سراغت...هورمونها هم بعد زایمان میریزه بهم و معمولا افسردگی بعد زایمان میگیره ادم...خلاصه اینکه همه چیز بصوزت هفته ب هفته تغییر میکنه تو بدن..تازه اگر یه مادر باردار سالم باشی و بیماریهای دیگه نداشته باشی و نگیری...و ضربه اخر هم زایمانه ک هم طبیعی و هم سزارین درد خودشو داره...و واقعا بدنمون میترکه و تا اخر دو سال شیردهی ریکاوری میشه تازه...
اما خب وقتی به بچه و اون لباسهای کوچولو نگاه میکنی همه چیییییز یادت میره و باز ب دومی فکر میکنی🤪",False,1,1,1
309575154,بچه ی دیگه دارین ؟ مشکلش رو بررسی کردین ؟🥺🥺 اصلا دلیل این توقف رشد چیه؟,False,3,5,2
409255214,به خودت اصلا فشار نیار سرپا واینستا حالا این چند روز غذاهای سخت درست نکن,False,1,1,1
255644913,ریزه خواری کن ولی تنقلات چیزای قند دار بیخود نخور,False,1,1,1
278412608,خواستی عکس بچگیشومیذارم,False,1,1,1
thread_9115890_starter,"چهارشنبه هفته قبل سنوگرافی 12هفته گفت قل اول پسر ولی قل دوم 80درصد پسره
یعنی از همونجا اشک ریختم تا خونه الآنم سه روزه همش کارم گریس چکار کنم دلم آروم بشه تروخدا کمکم کنید",True,7,5,7
332917007,"سقط،خیلی اشتباهه بارها پشیمونی بعد از سقط و دیدم و این که یه تجربه نزدیک به مرگ روسی رو دیدم که واقعا وحشتناک بود
چنتا هم زندگب پس از زندگی",False,1,2,1
382068951,"بدبيني بهانه است دوست عزيزم! شوهر منم از اين چرنديات ميگفت كه آره بايد اعتمادم رو جلب كني بايد اعتمادسازي كني و من فكر ميكردم براي همه همينه تا اينكه پارسال ديدم رفته با پسر نره خر خواهرش حساب مشترك باز كرده مدت دار و با سود، سودشم ميره توي جيب اون آشغال مفتخور
من همون روز به وكيلم گفتم ديگه تصميمم قطعيه، طلاق!
به خودشم گفتم كه تو از همين لحظه براي من مردي نمو شدي!
از حرفم هم برنگشتم
من نميگم شما طلاق بخير يا لج و لجبازي كن، نه، هيچكس نميخواد طلاق بگيره، حتي منم ١٥ سال با اين مرد زندگي نكردم كه طلاق بگيرم
منتهي ميگم برو پيش يه وكيل شرايط رو بگو ببين چي ميگه؟ شوهرت تو همين الان مطمئن باش ١٠ بار پيش وكيل رفته شك نكن! هر قدمي كه برميداره براي اينه كه اگر خواست طلاق بگيره تف كف دست شما نيندازه! چشمات رو باز كن! حق گرفتنيه! حق شما رو چرا مادرش بخوره؟",False,7,3,3
406876865,حقوق کارمندا همه همینه نهایت ۲۰؟؟؟؟؟؟؟؟,False,2,2,1
thread_14156597_starter,تو روخدا اگه راه حلی هست بگید ک تیرگی واژن چکار کنیم بهتر شه من از وقتی زایمان کردم خیلی تیره شده لطفا فاز نصیحت و اینا نگیرید و کسی اگه راه حل داره بگه لطفا🥺🥺,True,4,4,3
thread_6636832_swallows_1400/03/18 19:48,"خدا کنه شوهرت اهل داد و بیداد نباشه شوهره من هم بی محلی میکرد هم داد و بیداد اصلا براش مهم نبود میگفتم داد نزن میگفت نترس بچه هیچیش نمیشه الان ۴سالشه ۲ساله فهمیدیم اوتیسم داره.
علتشم همون داد و بیدادها و گریه و استرس ۸ماه بارداریم بود الان بچه طفل معصوم باید تاوان بده.
خودمم هر روز تو عذابم افسردگی شدید دارم کلا داغونم.",False,9,3,10
413948196,برو دفترچه سالهای گذشته رو بخون ببین رشته تو برای آموزگاری میخوان یا نه,False,1,1,1
323424219,"@اردکشم
تو بیا بینم نظرت چیه
حقوق سخته ؟
پشیمون نیستی؟",False,2,2,1
380029291,"من با بتا ۲۴۰ برام پرونده بارداری تشکیل دادن
بالا ۲۵ مثبته
اطلاعاتتو از کجا آوردی ؟
یه سرچ کوچیک تو همین نی نی سایت بزن ببین از چند مثبته",False,1,1,1
375089066,"وقتی منتظر چیزی باشی براش اشک شوق میریزی
شما منتظر نبودی،انتظار نکشیدی ،خدا بهت رو کرده یه فرزند رو گذاشته داخل بطنت
اگر ب هر دلیلی چیزی رو که میخوای بهت ندن وقتی بهش برسی شوق داری",False,1,1,1
thread_7503258_مامان،حسینم_1400/08/03 13:37,"نمیدونم عزیزم ان شاالله اول سالم باشه بعدم جنسیتی که دوست داری
تهوع شدید من طوری بود که از جام نمیتونستم بلندشم اول دراز کشیده قرص زدتهوع میخوردم بعد نیم ساعت بلند میشدم در این حد بود برای شما اینجوریه",False,3,1,1
366317363,"خب مثلا دوست نداره یه جایی زنش بره
واسه همین میگه اجازه
من مامانم  هم همیشه میگه هر چی شوهرم بگه
حالا اخرشم کار خودش میکنه",False,1,1,1
