unique_post_id,oof_fold,group_id,author,thread_id
thread_6636832_swallows_1400/03/18 19:48,1,G02536,swallows,6636832
thread_6961791_مامیre_1400/05/10 11:09,1,G02142,مامیre,6961791
thread_7141679_سارا_فروزان_1400/06/06 15:23,1,G03570,سارا_فروزان,7141679
thread_7186473_starter,1,G02147,جوجه_برشته,7186473
thread_7225277_منتظرتم_فرزندم_1400/06/19 11:39,1,G02151,منتظرتم_فرزندم,7225277
thread_7360842_نداجونم_1400/07/09 19:45,1,G03574,نداجونم,7360842
thread_7464489_taranumebahari_1400/07/26 20:05,1,G03576,taranumebahari,7464489
thread_7639710_mikal780890_1400/08/27 13:08,1,G02161,mikal780890,7639710
thread_7639710_خوشگل_خانم__1400/08/27 13:05,1,G02161,خوشگل_خانم_,7639710
thread_7662750_starter,1,G03581,najme556,7662750
thread_7825859_starter,1,G02163,نازگل۸۸۸,7825859
thread_7825859_نازگل۸۸۸_1400/09/30 18:08,1,G02163,نازگل۸۸۸,7825859
thread_7833005_starter,1,G02164,نازنازی۶۲,7833005
thread_8122505_آوای_تابستان۲_1400/11/21 13:16,1,G03585,آوای_تابستان۲,8122505
thread_8147070_asalbanoosham_1400/11/25 13:28,1,G00979,asalbanoosham,8147070
thread_8212426_صبا1397_1400/12/06 20:53,1,G02171,صبا1397,8212426
thread_8221954_نسادات_1400/12/08 11:21,1,G03588,نسادات,8221954
thread_8332965_angel82_1400/12/26 23:40,1,G03590,angel82,8332965
thread_8332965_رز۷۵_1400/12/26 23:57,1,G03590,رز۷۵,8332965
thread_8394180_starter,1,G03592,mommyradin,8394180
thread_8403790_غزل25508_1401/01/12 02:55,1,G03593,غزل25508,8403790
thread_8411183_aroseshonam_1401/01/13 21:14,1,G02175,aroseshonam,8411183
thread_8548687_کمحرف_1401/02/06 08:08,1,G02177,کمحرف,8548687
thread_8731189_دخمل_احساس_1401/03/06 19:06,1,G02183,دخمل_احساس,8731189
thread_8880277_miniyator6c_1401/05/14 01:45,1,G02187,miniyator6c,8880277
thread_8880277_توییتی۱۳۷۰۱۳۹۷_1401/05/14 01:35,1,G02187,توییتی۱۳۷۰۱۳۹۷,8880277
thread_8880277_خواهرشوهر_نی_نی_یار_1401/05/14 01:30,1,G02187,خواهرشوهر_نی_نی_یار,8880277
thread_9115890_starter,1,G03603,arshagoodboy,9115890
thread_9273837_starter,1,G02194,nedaaa۱۳,9273837
thread_9293586_الوانا_1401/06/06 11:39,1,G03606,الوانا,9293586
thread_9293586_سیندرلاتون_1401/06/06 11:34,1,G03606,سیندرلاتون,9293586
thread_9298538_2222mahsa_1401/06/07 02:14,1,G02195,2222mahsa,9298538
thread_9448722_قاصدک750_1401/07/12 11:14,1,G02199,قاصدک750,9448722
thread_9448722_مامان_سونیا1_1401/07/12 11:15,1,G02199,مامان_سونیا1,9448722
thread_9514473_nanajonam_1401/07/24 02:37,1,G02545,nanajonam,9514473
thread_9514473_سیب_ترش_هستم_1401/07/24 02:33,1,G02545,سیب_ترش_هستم,9514473
thread_9640890_دل_ارام_خوش_بو_1401/08/17 21:51,1,G02203,دل_ارام_خوش_بو,9640890
thread_9772675_ommm_1401/09/07 22:36,1,G02551,ommm,9772675
thread_9803993_starter,1,G02210,فاطططط,9803993
thread_9937429_سلانمتدبان_1401/10/01 18:13,1,G02218,سلانمتدبان,9937429
thread_9977711_بودا_1404/02/16 07:44,1,G02220,بودا,9977711
thread_9977711_بودا_1404/05/28 07:10,1,G02220,بودا,9977711
thread_9988587_todeliiiiii_1401/10/08 15:33,1,G02221,todeliiiiii,9988587
250333874,2,G02554,آتمیس,9287029
253100419,2,G00006,آهو۱۹,9418658
255644913,2,G02557,zahraکوچولو_,9531777
255663303,2,G02558,nashmel,9532380
255812776,2,G00011,مريدا,9538766
259567118,2,G02563,mamanedokhtarakam,9685340
260997732,2,G02564,اولوشوووم,9760346
262644053,2,G00024,rآرامشr,9829650
262645142,2,G00024,یاسفاطمه,9829650
263665456,2,G00027,دختر_خوش_ذوق2,9873115
264921650,2,G00917,mediaaaa,9927144
269513763,2,G02571,sanijoooon,10129634
270408517,2,G02572,مینو1990,10165003
272545949,2,G02227,aaasheytoonbala,10273812
273542254,2,G00042,دیودلبر,10321992
274705570,2,G00048,خرم__سلطان,10372848
274714511,2,G00048,خرم__سلطان,10372848
275777849,2,G00051,mahsami7777,10419019
278783626,2,G02228,مایکلا73m,10549807
281013385,2,G02230,هلیا۹۳h,10640428
282398573,2,G00061,__مهربانو__,10707495
282399289,2,G00061,saedeh1366,10707495
286808424,2,G02599,کرانچی۸۹,10903214
287252607,2,G02601,مانلیجان,10923621
288883327,2,G00072,0پرنیا0,10999153
289111436,2,G02234,ماهیگیر۲,11009582
289916700,2,G02605,ماهور57,11045611
290033911,2,G00078,bkhtiari,11050839
290034020,2,G00078,نشاط۶۶,11050839
290131270,2,G02606,delnavaze,11055365
293930960,2,G02614,niهانیتاha,11231560
294442523,2,G00085,mahsaaaaaaaa1234,11254615
294691229,2,G02615,exolzpp,11266153
297590018,2,G02623,معجزه_زندگیییی,11403314
302340600,2,G02239,irancel,11631650
302340691,2,G02239,abany_jan,11631650
304902732,2,G02634,خواهرموناتهرانی,11756515
305305992,2,G00112,1398dorrin,11777064
306164247,2,G02635,high_flying,11820994
309054603,2,G00136,عشقمدخترام,11973940
309631640,2,G00139,ناراب۲,12004620
309797969,2,G00141,گادان_آلیم,12013746
309799849,2,G00141,saye_sae449,12013746
310374536,2,G02648,ثریاجونی,12042963
310375103,2,G02648,ava110,12042963
313614369,2,G00148,سبزه_بانمک,12218767
314201523,2,G00150,ghashghaie,12251339
314202700,2,G00150,ghashghaie,12251339
314634379,2,G00152,_سلین_,12276155
314946053,2,G02655,اریاجونم,12293737
316031157,2,G00159,مهرآیین_تقوی,12353675
316544603,2,G00161,aasamira,12381492
316932677,2,G00165,mrssedi,12401869
316933142,2,G00165,mrssedi,12401869
317674965,2,G00167,universeandhumen,12441712
317748605,2,G02664,sevo,12444803
319335275,2,G00176,متفکر۵۶۹,12535878
319754243,2,G02668,لیلی_ومجنون,12558760
319828418,2,G02669,یاراخانوم۲۰۰۵,11717053
320218244,2,G00185,ays1380,12583774
320723072,2,G00190,برچین,12610447
320723237,2,G00191,neyhhgjk۳۴دلشکسته,12610445
321769389,2,G02680,مانی_بانو,12668122
321869005,2,G00197,lili90m,12673513
321896091,2,G02681,سمبوسه۶,12674926
322408895,2,G00198,شیداشریفی,12705823
323214303,2,G00197,lili90m,12752172
323550811,2,G02688,felfl,12771445
324240499,2,G00206,01world_of_our_own,12809113
324240783,2,G00206,بیستاموت,12809113
324241859,2,G00206,28kiana,12809113
325364853,2,G02692,sheydaeu,12871418
325688654,2,G00210,آرامش_ماندگار,12889610
326342450,2,G02696,god_is_greate,12926448
326641897,2,G00220,آنشرلی_هستم,12942965
327798159,2,G00165,im_shy,13007034
327798170,2,G00165,هیچ_,13007034
327798535,2,G00165,mrssedi,13007034
327961011,2,G02701,مامانsepehr,13015357
328856148,2,G02705,ذهن،هشیار,13065910
329072569,2,G00198,شیداشریفی,13078984
329623431,2,G00236,zandgani,13090236
330089907,2,G00241,y_a_s_b,13136280
330317891,2,G02259,مامان_هوشنگ_سابقم,13142048
330425922,2,G02709,gloom,13154121
330998851,2,G00249,موناااجونی,13184293
331250233,2,G02713,to_be_cute1383,13198894
331888763,2,G02716,shimakhanom82,13235513
331925440,2,G00255,نویسنده_کوچولو,13237407
331929710,2,G02261,mmmeliiii,13237765
332205247,2,G01463,پریودددددممم,13252844
332695570,2,G02720,استقلال1373,13281308
334132794,2,G00270,گندم_خانم_,13364329
334741798,2,G02727,شانزدهمین_کاربری,13397849
335128515,2,G00279,یک_فنجان_عشق,13421264
335260614,2,G02728,زردونارنجی,13428486
336320001,2,G00299,مامی،نعنا,13486505
336360105,2,G02733,تنهاrr,13488525
336438500,2,G00301,عمه۱هتی,13492481
336667797,2,G00307,رزقرمزرنگ,13505188
337523607,2,G00313,garibiyeman,13552822
337790603,2,G00318,خطکش,13527493
337886201,2,G02736,marburg,13573521
338371563,2,G00322,sepidegol,13601005
338993610,2,G00329,9azar,13635301
338993923,2,G00329,9azar,13635301
339956819,2,G00336,دختر_طلایی,13687752
339957132,2,G00336,raaaaahaaa,13687752
340327635,2,G02751,بیتاب۱۳۵۹,13708850
340387221,2,G00341,نازان۷۷,13712433
340938595,2,G00342,شمسالملوک,13746200
340938793,2,G00342,شمسالملوک,13746200
340939114,2,G02753,جوجه_گوگولی,13745719
341267817,2,G02758,پیریز,13766055
342278802,2,G00356,dianaadrian,13825421
342608818,2,G02770,990shaparak,13845082
343104628,2,G02272,terise,13873512
343365062,2,G02773,بانوفرشته61600,13888622
343745491,2,G02776,brave__girl,13733482
343942711,2,G02779,قیمه_با_مرغ,13922888
345036619,2,G00381,نازاااان,13990023
345234251,2,G02788,رزیتا1397,14002101
345306929,2,G00386,1356889889,14006512
347728672,2,G00409,مملییییییییی,14150473
347728976,2,G00409,مملییییییییی,14150473
347763620,2,G00410,دلی۷۶,14156322
347873229,2,G00411,میکائیل988,14162878
348039079,2,G02801,1385555555mahak,14176103
348090282,2,G00414,skhستاره,14181523
348144510,2,G01542,rose200,14188064
348782994,2,G02803,دونات۲۱,14227807
348881881,2,G02804,آنا۱۱۳,14233628
349058786,2,G00417,eli1368,14201788
349580035,2,G02809,patricpatric,14275839
349635116,2,G00425,خورشید_74_خورشید,14279072
349645655,2,G00425,kiyana_,14279072
350420542,2,G00431,noonkhamei,14322152
350556630,2,G02814,hactyea,14330042
350805729,2,G00433,74ramonaaa,14344393
351142714,2,G02817,_telli_,14363604
351714146,2,G02820,نیوگارا,14395932
353431202,2,G02826,لاله_سفید,14498576
353475666,2,G00191,۹۸۹۸hana,14501261
353563808,2,G02827,مامانیلا,14506779
353590045,2,G00453,nafas___sa,14508433
353913273,2,G00185,ابرخیال,14528072
354184282,2,G00459,assaallll,14544383
354205023,2,G00460,maralamd,14545726
354205307,2,G00460,ey_babaa,14545726
354460840,2,G00463,donyajoon0098,14561267
354471553,2,G00464,الییییییییییز,14561915
354658144,2,G00465,آنهaدختریhدرمزرعه,14573753
355019945,2,G00467,مینولیا,14595920
355728832,2,G02834,mamane_agha_sorena,14638664
356255755,2,G02836,cnjnana,14669717
358262353,2,G02844,monika751401,14790134
358350080,2,G02292,داعمخ۶۴۳۸کhdd,14794954
358618535,2,G02293,ثمییــــــن,14809910
359371046,2,G02850,شاپرک۰۹۰۹,14851651
359785539,2,G00503,فرنازجان,14873908
360039665,2,G00511,متین1369,14866794
360304077,2,G00425,kiyana_,14903020
360306796,2,G00425,گنجیشکمهربون,14903020
360307064,2,G00425,ashkcheshm,14903020
360395756,2,G02855,شاپرک_طلایی۹۶,14908916
361239670,2,G00518,مامان،مهدیار,14956315
361750309,2,G00521,gandom_bano,14985068
361750725,2,G00521,نسیمشمال,14985068
361935366,2,G02859,ناناهستم_۷۸,14995182
361936981,2,G00522,centralperk,14995236
362170258,2,G00206,28kiana,15008163
362211409,2,G00526,1400mahlin,15010576
362212208,2,G00526,afarinn747,15010576
362213012,2,G00526,سوگلی1395,15010576
362463733,2,G00528,456gholiii,15024282
362464019,2,G00528,456gholiii,15024282
362934249,2,G00532,گوشی_بدست,15049673
363151595,2,G00533,گلی_خانوم1,15061484
363172827,2,G02868,نامعلوم۲,15062810
363186005,2,G00534,یوکابد۷۸,15063613
363372754,2,G00536,maryamb20782,15073582
363728545,2,G00539,401dokhmal,13487367
364247942,2,G02874,پشو,15120700
364656221,2,G00545,آناژون,15142782
365642084,2,G00559,h7923,15200044
366296667,2,G02883,shab_barani,15237122
366298223,2,G02883,مامان۲۳۱۲۱۴۰۱۵۹۷۲,15237122
369124333,2,G00580,زبیده_خانوم,15401420
369217524,2,G00582,یاس1367,15405515
369432506,2,G02894,anmhgk,15419920
369643609,2,G02896,خوشبختی8,15432695
370109816,2,G02898,سیما_60,15459753
370310239,2,G00590,طلامطلام,15471380
370555001,2,G00518,مامان،مهدیار,15485523
370556287,2,G00592,قدمهای_پاییز,15485641
370556293,2,G00592,ترکیده9کرار,15485641
370556856,2,G00592,aynazam,15485641
370557608,2,G00592,rayan140222,15485641
370640903,2,G00593,71shishi,15490449
370830927,2,G00594,otaku_samaa,15501423
370896290,2,G02903,yaghma1402,15505355
370923206,2,G01653,mahgolbano,15506959
371448645,2,G01656,دخترمهرباااان,15538669
372019956,2,G00606,teriiife,15573659
372027636,2,G00606,teriiife,15573659
372315285,2,G02911,ساریناجونن,15592419
374143105,2,G00619,خاتون0801,15706365
374174638,2,G00620,mas1370,15708204
374268738,2,G00622,starlit123,15713846
374317433,2,G00623,خواهر_شوهر_جنیفر,15716792
374379315,2,G00626,roza1376,15720488
374408176,2,G00626,مردک__دلتنگ,15722321
374409781,2,G00626,لنام۵۰,15722321
374582947,2,G00627,yas6064,15732831
374583080,2,G00627,yas6064,15732831
374583395,2,G00627,مامان_عسلی_97,15732831
374588611,2,G00627,yas6064,15732831
374970178,2,G00633,تازه_عروس_خونه,15755805
374970917,2,G00633,تازه_عروس_خونه,15755805
375167936,2,G00210,آرامش_ماندگار,15767899
375555874,2,G00638,roya_h70,15790913
375643715,2,G00639,غروبjome,15795824
375682901,2,G00641,فاطمه_68,15797836
375683525,2,G00641,همتا68,15797836
375755722,2,G00590,طلامطلام,15802457
375780386,2,G00642,فضواچه,15803815
375819861,2,G02922,jojetalai,15805953
375863458,2,G00643,mersaaaanaaaanafasam,15808444
376211384,2,G00645,ریحانه۲۴,15830721
378457716,2,G02932,عشقولکی,15970273
378645799,2,G00664,نازترین,15981356
378708110,2,G00664,noshabe_meshkii,15981356
378831121,2,G00666,تنهایغم,15992310
378887535,2,G00668,nana1998,15409410
379570523,2,G00672,mahlanini,16036781
379830024,2,G02937,بهاراومدهه,16051856
379860845,2,G00675,آیانان,16053978
380029291,2,G02939,مـــرواریـــد___2022,16064604
380347580,2,G00682,لیلیخانم,16084159
380721864,2,G02944,mitra_grv,16107561
381257127,2,G00693,یلدااا۱۳۷۱,16141798
381294765,2,G02950,سیماااااارراا,16144069
381552062,2,G02952,barbiii28,16160158
381552371,2,G02952,یادگاری_رو_تابلو,16160158
382135597,2,G00705,عروسک_چینی,16196111
382438445,2,G00711,ati138400,16214871
382555719,2,G02960,جنوب_زیبا,16222434
382750075,2,G02324,lilyofthevalley,16234481
382780665,2,G00716,sania76,16236510
384945423,2,G00745,مهدی_مهدی_,16366515
384945479,2,G00745,ghazaljooona,16366515
384946864,2,G00745,مهدی_مهدی_,16366515
386036949,2,G00759,رهگزر۶۶۶۶۶,16431093
386046441,2,G02330,دماغ_عملیه_سایت,16431561
386059026,2,G02982,کهمان,16432450
386220114,2,G02331,aylari75,16442904
386220223,2,G02331,بخورسرد۱۴۰۰,16442904
386422250,2,G02986,دختر_خوش_اقبال,16455212
387644662,2,G02989,اطلس_آبی,16525255
387746922,2,G00767,گلناربانووو,16531110
388104458,2,G00771,جینی_۷۹,16551745
388574425,2,G00775,رازعزیز,16579146
388711886,2,G02994,ماه_شبگرد,16587496
388715605,2,G02994,ماه_زمردی,16587496
389854527,2,G02606,delnavaze,16650267
390087119,2,G00795,هبچ,16642294
390101589,2,G03001,زمرد۲۶,16672275
390684836,2,G00800,golbanou8888,16706902
390686927,2,G00801,nana7668,16707355
391721883,2,G00809,11imlost,16769858
392247138,2,G00813,الهه_ی_انتقام,16800833
392710636,2,G03014,aisan76,16828903
393061150,2,G03016,دختردردونه,16849987
393079635,2,G00823,تیرامیسوکیک,16851492
393082964,2,G00824,fateme9913,16851723
393202611,2,G00825,نوربانووووو,16859010
393203273,2,G00825,pluviophile357,16859010
393205397,2,G00825,فندوقق,16859010
393234221,2,G00826,مژgan,16849299
393533686,2,G00826,mahsagol,16849299
393550384,2,G00828,mlik29,16879768
393564447,2,G00829,masoti,16880690
393684968,2,G00830,چرخگوشت,16888392
393802936,2,G02339,fatima_378,16895927
393892368,2,G03018,miladmahtab,16901447
393993685,2,G00833,سفیدکوه2,16900799
394154541,2,G00837,تپش,16918265
394465545,2,G03021,لیساسیمپسون,16937737
394694425,2,G00839,تیناام,16952053
394695465,2,G00839,نادیاممم,16952053
395286920,2,G03025,osharghi_ghamgin,16988080
395449702,2,G03027,simin800,16997907
396025156,2,G00847,آتیس۲,17031057
396641659,2,G02343,setarehkhamoosh3,17068178
397197912,2,G03035,asal252525,17100558
397388455,2,G03037,اولدوووووووز,17110127
397510706,2,G02346,hhdnhsm,17120898
397551803,2,G00862,chodshor,17123365
397813892,2,G02347,فرشتهrfh,16984025
397814816,2,G02347,maaahed,16984025
398541656,2,G03044,دخملشش,17186938
398739858,2,G00871,gol_gadam,17199866
398842174,2,G00872,taha97,17206293
398997454,2,G02350,لیلاترین_لیلای_شهر,16932765
399012940,2,G00876,sarvnaz2020,17217291
399385189,2,G03048,qazzelle,17241305
399783648,2,G00884,بانوی_سرزنده,17267239
399788574,2,G00885,مینوووو۰۰,17267569
399790213,2,G00503,فرنازجان,17267662
399958185,2,G03052,کوزت_جوان,17278792
399967086,2,G01858,vakillayandeh83,17279461
399980477,2,G00887,در_جستجوی_رویا,17269975
400195023,2,G02351,دلبررر,17294506
400375704,2,G02352,sahareghbali,17305459
400424798,2,G03061,maaraalllll,17306863
400496364,2,G00895,ثنما,17313320
400875746,2,G00900,آدامسک,17337224
400899170,2,G00901,2199,17338542
400920350,2,G00902,گلسرسبد1515,17339658
401155802,2,G00910,دخترمدنیام27,17354525
401171410,2,G00885,مینوووو۰۰,17355643
401303783,2,G00913,sisi۹۶,17364240
